     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -15.34139    -2.53647    -0.04698    -0.06667    -0.03400    -0.00448    -0.01017    -0.00099    -0.00699    -0.00541    -2.71217
   -15.21739    -2.53648    -0.04698    -0.06667    -0.03400    -0.00448    -0.01017    -0.00099    -0.00699    -0.00541    -2.71217
   -15.09239    -2.53648    -0.04698    -0.06667    -0.03400    -0.00448    -0.01017    -0.00099    -0.00699    -0.00541    -2.71217
   -14.96739    -2.53648    -0.04698    -0.06667    -0.03400    -0.00448    -0.01017    -0.00099    -0.00699    -0.00541    -2.71218
   -14.84339    -2.53648    -0.04698    -0.06667    -0.03400    -0.00448    -0.01017    -0.00100    -0.00699    -0.00542    -2.71219
   -14.71839    -2.53652    -0.04698    -0.06668    -0.03402    -0.00449    -0.01017    -0.00100    -0.00700    -0.00543    -2.71229
   -14.59339    -2.53663    -0.04701    -0.06668    -0.03409    -0.00453    -0.01017    -0.00103    -0.00700    -0.00549    -2.71263
   -14.46939    -2.53686    -0.04705    -0.06669    -0.03421    -0.00462    -0.01017    -0.00109    -0.00700    -0.00559    -2.71330
   -14.34439    -2.53713    -0.04710    -0.06670    -0.03437    -0.00474    -0.01018    -0.00116    -0.00701    -0.00570    -2.71410
   -14.21939    -2.53731    -0.04714    -0.06671    -0.03448    -0.00484    -0.01019    -0.00120    -0.00701    -0.00578    -2.71466
   -14.09539    -2.53738    -0.04716    -0.06671    -0.03452    -0.00488    -0.01019    -0.00122    -0.00702    -0.00581    -2.71489
   -13.97039    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71494
   -13.84539    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -13.72039    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -13.59639    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -13.47139    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -13.34639    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -13.22239    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -13.09739    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.97239    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.84839    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.72339    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.59839    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.47439    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.34939    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.22439    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -12.10039    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.97539    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.85039    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.72539    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.60139    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.47639    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.35139    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.22739    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -11.10239    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.97739    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.85339    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.72839    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.60339    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.47939    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.35439    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.22939    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
   -10.10539    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.98039    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.85539    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.73039    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.60639    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.48139    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.35639    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.23239    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -9.10739    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -8.98239    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -8.85839    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -8.73339    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -8.60839    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -8.48439    -2.53740    -0.04717    -0.06671    -0.03453    -0.00489    -0.01019    -0.00123    -0.00702    -0.00581    -2.71495
    -8.35939    -2.53745    -0.04720    -0.06674    -0.03455    -0.00489    -0.01020    -0.00123    -0.00702    -0.00582    -2.71510
    -8.23439    -2.53791    -0.04748    -0.06700    -0.03475    -0.00490    -0.01025    -0.00124    -0.00705    -0.00584    -2.71641
