     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -20.45439     0.00232     0.00012     0.00028     0.00010     0.00002     0.00009     0.00015     0.00000     0.00007     0.00315
   -20.32939     0.00232     0.00012     0.00028     0.00010     0.00002     0.00009     0.00015     0.00000     0.00007     0.00315
   -20.20439     0.00233     0.00012     0.00028     0.00010     0.00002     0.00009     0.00015     0.00000     0.00007     0.00315
   -20.08039     0.00234     0.00012     0.00028     0.00010     0.00002     0.00009     0.00015     0.00000     0.00007     0.00317
   -19.95539     0.00253     0.00013     0.00029     0.00011     0.00003     0.00010     0.00015     0.00003     0.00008     0.00346
   -19.83039     0.00463     0.00018     0.00043     0.00021     0.00010     0.00015     0.00015     0.00021     0.00012     0.00618
   -19.70639     0.02018     0.00046     0.00118     0.00053     0.00031     0.00034     0.00015     0.00075     0.00027     0.02418
   -19.58139     0.08942     0.00155     0.00405     0.00110     0.00071     0.00087     0.00015     0.00170     0.00058     0.10013
   -19.45639     0.26398     0.00413     0.01078     0.00173     0.00119     0.00186     0.00016     0.00266     0.00099     0.28748
   -19.33139     0.52697     0.00796     0.02020     0.00249     0.00159     0.00307     0.00017     0.00328     0.00141     0.56715
   -19.20739     0.81565     0.01230     0.02901     0.00404     0.00185     0.00400     0.00019     0.00359     0.00177     0.87242
   -19.08239     1.11055     0.01697     0.03602     0.00683     0.00203     0.00452     0.00022     0.00379     0.00210     1.18303
   -18.95739     1.37387     0.02130     0.04139     0.00998     0.00218     0.00482     0.00025     0.00398     0.00241     1.46018
   -18.83339     1.56915     0.02480     0.04516     0.01298     0.00239     0.00520     0.00028     0.00425     0.00273     1.66694
   -18.70839     1.77455     0.02912     0.04917     0.01727     0.00281     0.00599     0.00033     0.00480     0.00328     1.88731
   -18.58339     2.05585     0.03536     0.05494     0.02352     0.00346     0.00721     0.00041     0.00564     0.00407     2.19046
   -18.45939     2.32347     0.04138     0.06072     0.02932     0.00404     0.00834     0.00048     0.00640     0.00479     2.47894
   -18.33439     2.47171     0.04475     0.06410     0.03243     0.00435     0.00892     0.00052     0.00679     0.00516     2.63872
   -18.20939     2.51737     0.04581     0.06520     0.03335     0.00443     0.00908     0.00053     0.00690     0.00526     2.68793
   -18.08539     2.52491     0.04599     0.06539     0.03350     0.00444     0.00911     0.00053     0.00691     0.00528     2.69605
   -17.96039     2.52555     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69674
   -17.83539     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -17.71139     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -17.58639     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -17.46139     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -17.33639     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -17.21239     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -17.08739     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -16.96239     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69677
   -16.83839     2.52558     0.04600     0.06540     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69678
   -16.71339     2.52559     0.04600     0.06541     0.03351     0.00445     0.00911     0.00054     0.00691     0.00528     2.69680
   -16.58839     2.52575     0.04601     0.06542     0.03352     0.00445     0.00913     0.00054     0.00691     0.00528     2.69700
   -16.46439     2.52660     0.04606     0.06550     0.03354     0.00445     0.00920     0.00057     0.00692     0.00529     2.69813
   -16.33939     2.52898     0.04620     0.06572     0.03360     0.00445     0.00942     0.00067     0.00693     0.00531     2.70128
   -16.21439     2.53255     0.04642     0.06604     0.03369     0.00446     0.00976     0.00080     0.00694     0.00535     2.70602
   -16.09039     2.53551     0.04660     0.06632     0.03376     0.00447     0.01003     0.00092     0.00696     0.00538     2.70993
   -15.96539     2.53683     0.04668     0.06644     0.03380     0.00447     0.01015     0.00097     0.00696     0.00539     2.71169
   -15.84039     2.53715     0.04669     0.06647     0.03381     0.00447     0.01018     0.00098     0.00697     0.00539     2.71210
   -15.71539     2.53719     0.04670     0.06647     0.03381     0.00447     0.01019     0.00098     0.00697     0.00539     2.71215
   -15.59139     2.53719     0.04670     0.06647     0.03381     0.00447     0.01019     0.00098     0.00697     0.00539     2.71216
   -15.46639     2.53720     0.04670     0.06647     0.03382     0.00448     0.01019     0.00098     0.00697     0.00540     2.71221
   -15.34139     2.53726     0.04672     0.06647     0.03385     0.00452     0.01019     0.00100     0.00697     0.00543     2.71239
   -15.21739     2.53740     0.04675     0.06647     0.03394     0.00460     0.01019     0.00105     0.00697     0.00549     2.71286
   -15.09239     2.53763     0.04680     0.06648     0.03407     0.00470     0.01019     0.00110     0.00697     0.00559     2.71354
   -14.96739     2.53786     0.04684     0.06649     0.03419     0.00477     0.01020     0.00115     0.00698     0.00568     2.71416
   -14.84339     2.53801     0.04686     0.06650     0.03426     0.00481     0.01020     0.00118     0.00698     0.00573     2.71452
   -14.71839     2.53806     0.04686     0.06650     0.03428     0.00482     0.01021     0.00118     0.00698     0.00575     2.71465
   -14.59339     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -14.46939     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -14.34439     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -14.21939     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -14.09539     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.97039     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.84539     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.72039     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.59639     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.47139     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.34639     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.22239     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -13.09739     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.97239     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.84839     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.72339     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.59839     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.47439     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.34939     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.22439     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -12.10039     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.97539     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.85039     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.72539     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.60139     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.47639     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.35139     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.22739     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -11.10239     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.97739     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.85339     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.72839     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.60339     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.47939     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.35439     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.22939     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
   -10.10539     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.98039     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.85539     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.73039     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.60639     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.48139     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.35639     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.23239     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -9.10739     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -8.98239     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -8.85839     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -8.73339     2.53807     0.04686     0.06650     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -8.60839     2.53807     0.04687     0.06651     0.03429     0.00482     0.01021     0.00118     0.00698     0.00576     2.71468
    -8.48439     2.53811     0.04689     0.06652     0.03430     0.00482     0.01021     0.00119     0.00699     0.00576     2.71478
    -8.35939     2.53844     0.04707     0.06670     0.03444     0.00483     0.01025     0.00119     0.00701     0.00578     2.71571
    -8.23439     2.54007     0.04801     0.06756     0.03512     0.00489     0.01046     0.00122     0.00712     0.00587     2.72032
    -8.10939     2.54429     0.05046     0.06980     0.03688     0.00509     0.01100     0.00132     0.00741     0.00612     2.73236
    -7.98539     2.55038     0.05411     0.07314     0.03941     0.00548     0.01175     0.00149     0.00782     0.00649     2.75008
    -7.86039     2.55611     0.05810     0.07693     0.04169     0.00601     0.01235     0.00181     0.00815     0.00684     2.76798
    -7.73539     2.56246     0.06404     0.08310     0.04386     0.00653     0.01266     0.00252     0.00834     0.00713     2.79063
    -7.61139     2.57454     0.07647     0.09656     0.04796     0.00706     0.01288     0.00396     0.00848     0.00755     2.83547
    -7.48639     2.59692     0.09920     0.12151     0.05590     0.00775     0.01323     0.00623     0.00866     0.00842     2.91782
    -7.36139     2.62877     0.13033     0.15769     0.06687     0.00887     0.01378     0.00908     0.00893     0.01006     3.03438
    -7.23739     2.66492     0.16356     0.20018     0.07866     0.01051     0.01446     0.01211     0.00927     0.01257     3.16624
    -7.11239     2.70152     0.19491     0.24299     0.09137     0.01241     0.01520     0.01495     0.00966     0.01552     3.29853
    -6.98739     2.73761     0.22353     0.28358     0.10570     0.01424     0.01618     0.01764     0.01009     0.01848     3.42705
    -6.86339     2.77328     0.24906     0.32252     0.12137     0.01640     0.01785     0.02070     0.01085     0.02144     3.55348
    -6.73839     2.80707     0.27143     0.35726     0.13887     0.01974     0.02051     0.02426     0.01249     0.02426     3.67589
    -6.61339     2.83641     0.29140     0.38334     0.15942     0.02454     0.02419     0.02752     0.01547     0.02658     3.78888
    -6.48939     2.86246     0.31180     0.40283     0.18481     0.03104     0.02906     0.02995     0.01970     0.02842     3.90007
    -6.36439     2.89172     0.33849     0.42200     0.21970     0.04084     0.03629     0.03197     0.02512     0.03012     4.03625
    -6.23939     2.93138     0.37862     0.44276     0.27050     0.05556     0.04781     0.03415     0.03218     0.03201     4.22498
    -6.11439     2.97802     0.43050     0.46176     0.33353     0.07252     0.06291     0.03654     0.04044     0.03440     4.45062
    -5.99039     3.01897     0.48099     0.47834     0.39357     0.08593     0.07748     0.03890     0.04792     0.03763     4.65973
    -5.86539     3.04998     0.52195     0.49847     0.44208     0.09394     0.08874     0.04113     0.05368     0.04214     4.83211
    -5.74039     3.07510     0.55489     0.52576     0.47947     0.09897     0.09772     0.04305     0.05905     0.04858     4.98258
    -5.61639     3.09639     0.58223     0.55700     0.50774     0.10325     0.10820     0.04457     0.06652     0.05827     5.12418
    -5.49139     3.11589     0.60736     0.59036     0.53254     0.10778     0.12340     0.04609     0.07760     0.07251     5.27352
    -5.36639     3.13500     0.63372     0.62441     0.55830     0.11247     0.14187     0.04805     0.09099     0.08967     5.43448
    -5.24239     3.15222     0.66322     0.65482     0.58508     0.11657     0.16047     0.05060     0.10484     0.10633     5.59415
    -5.11739     3.16683     0.69677     0.68077     0.61289     0.11985     0.17882     0.05355     0.11865     0.12090     5.74904
    -4.99239     3.17878     0.73046     0.70281     0.63992     0.12233     0.19686     0.05630     0.13140     0.13273     5.89161
    -4.86839     3.18737     0.75754     0.71893     0.66166     0.12398     0.21307     0.05826     0.14154     0.14126     6.00360
    -4.74339     3.19383     0.77893     0.73025     0.67802     0.12518     0.22891     0.05961     0.15013     0.14812     6.09297
    -4.61839     3.20061     0.80092     0.74146     0.69359     0.12661     0.24736     0.06094     0.15946     0.15587     6.18683
    -4.49439     3.20785     0.82441     0.75496     0.71094     0.12904     0.26633     0.06257     0.16904     0.16423     6.28939
    -4.36939     3.21438     0.84876     0.77167     0.73336     0.13368     0.28207     0.06499     0.17809     0.17132     6.39833
    -4.24439     3.22036     0.87778     0.79264     0.76572     0.14151     0.29466     0.06887     0.18792     0.17719     6.52666
    -4.11939     3.22681     0.91375     0.81599     0.80733     0.15315     0.30616     0.07486     0.19936     0.18440     6.68181
    -3.99539     3.23451     0.95418     0.84104     0.85451     0.17178     0.31821     0.08618     0.21235     0.19608     6.86884
    -3.87039     3.24393     0.99661     0.87586     0.90632     0.20332     0.33181     0.11215     0.22761     0.21455     7.11215
    -3.74539     3.25470     1.04200     0.92983     0.96114     0.24907     0.34760     0.16336     0.24588     0.24057     7.43415
    -3.62139     3.26517     1.09196     0.99822     1.01511     0.29923     0.36507     0.23480     0.26628     0.27147     7.80730
    -3.49639     3.27377     1.14541     1.06307     1.06636     0.33992     0.38187     0.30197     0.28771     0.30146     8.16153
    -3.37139     3.28025     1.19833     1.11041     1.11587     0.36763     0.39627     0.34647     0.31246     0.32724     8.45494
    -3.24739     3.28555     1.24561     1.14003     1.16300     0.39205     0.41125     0.37386     0.35216     0.35291     8.71642
    -3.12239     3.29114     1.28426     1.15995     1.20421     0.43145     0.43590     0.40393     0.43182     0.39071     9.03338
    -2.99739     3.29788     1.31458     1.17678     1.23635     0.50749     0.48091     0.45916     0.57057     0.45595     9.49967
    -2.87339     3.30531     1.33837     1.19223     1.25950     0.62399     0.55074     0.55388     0.74301     0.55506    10.12209
    -2.74839     3.31287     1.35718     1.20791     1.27793     0.75687     0.64521     0.68524     0.89146     0.68238    10.81703
    -2.62339     3.32122     1.37306     1.22943     1.29827     0.89578     0.77637     0.85271     0.99890     0.83941    11.58515
    -2.49939     3.33084     1.38869     1.26127     1.32443     1.05104     0.95513     1.06150     1.10211     1.02989    12.50493
    -2.37439     3.34009     1.40475     1.29937     1.35515     1.19797     1.14551     1.27491     1.21771     1.21911    13.45457
    -2.24939     3.34732     1.42029     1.33471     1.38784     1.29662     1.28951     1.42864     1.31689     1.35428    14.17608
    -2.12439     3.35352     1.43758     1.36227     1.42074     1.35310     1.37266     1.50662     1.38028     1.42648    14.61324
    -2.00039     3.36134     1.46454     1.38408     1.45411     1.39793     1.41840     1.54130     1.42094     1.46444    14.90708
    -1.87539     3.37277     1.50813     1.40827     1.49319     1.44328     1.45227     1.56633     1.45824     1.49574    15.19823
    -1.75039     3.38737     1.56370     1.44358     1.54122     1.48751     1.48928     1.60088     1.50005     1.53385    15.54745
    -1.62639     3.40287     1.61824     1.48966     1.59211     1.53080     1.53048     1.64778     1.54339     1.57902    15.93436
    -1.50139     3.41760     1.66444     1.53876     1.63769     1.57429     1.56776     1.69645     1.58257     1.62523    16.30479
    -1.37639     3.43139     1.70264     1.59015     1.67571     1.61644     1.59597     1.73725     1.61497     1.66595    16.63049
    -1.25239     3.44483     1.73375     1.64985     1.70822     1.65394     1.61705     1.76911     1.64223     1.69687    16.91585
    -1.12739     3.45814     1.75717     1.71251     1.73598     1.68452     1.63357     1.79346     1.66618     1.71873    17.16025
    -1.00239     3.47143     1.77275     1.76234     1.75760     1.71063     1.64615     1.81073     1.68656     1.73533    17.35353
    -0.87839     3.48638     1.78297     1.79309     1.77466     1.73686     1.65690     1.82244     1.70627     1.74995    17.50952
    -0.75339     3.50551     1.79157     1.81278     1.79177     1.76578     1.66952     1.83202     1.73140     1.76525    17.66559
    -0.62839     3.52817     1.80095     1.83318     1.81014     1.79635     1.68791     1.84340     1.76197     1.78248    17.84456
    -0.50339     3.55010     1.81292     1.86059     1.82644     1.82389     1.71691     1.85760     1.79083     1.80049    18.03976
    -0.37939     3.56811     1.82862     1.89201     1.83893     1.84432     1.75704     1.87114     1.81325     1.81809    18.23152
    -0.25439     3.58147     1.84603     1.91885     1.84980     1.85741     1.79848     1.88025     1.82938     1.83489    18.39658
    -0.12939     3.59030     1.86119     1.93590     1.86072     1.86504     1.82984     1.88470     1.84002     1.84959    18.51730
    -0.00539     3.59533     1.87179     1.94439     1.87025     1.86900     1.84811     1.88644     1.84592     1.86007    18.59130
     0.11961     3.59786     1.87819     1.94789     1.87693     1.87077     1.85634     1.88705     1.84848     1.86559    18.62910
     0.24461     3.59925     1.88245     1.94926     1.88206     1.87163     1.85926     1.88730     1.84942     1.86791    18.64854
     0.36861     3.60036     1.88646     1.95004     1.88749     1.87241     1.86063     1.88752     1.85000     1.86939    18.66430
     0.49361     3.60137     1.89124     1.95071     1.89353     1.87330     1.86198     1.88782     1.85067     1.87104    18.68166
     0.61861     3.60221     1.89751     1.95138     1.90003     1.87418     1.86350     1.88820     1.85151     1.87286    18.70138
     0.74261     3.60294     1.90545     1.95205     1.90718     1.87495     1.86516     1.88866     1.85254     1.87484    18.72375
     0.86761     3.60360     1.91421     1.95269     1.91483     1.87557     1.86686     1.88919     1.85375     1.87693    18.74763
     0.99261     3.60413     1.92215     1.95321     1.92183     1.87607     1.86835     1.88972     1.85494     1.87884    18.76922
     1.11661     3.60445     1.92753     1.95353     1.92660     1.87640     1.86935     1.89010     1.85579     1.88016    18.78390
     1.24161     3.60458     1.92995     1.95367     1.92876     1.87655     1.86980     1.89028     1.85619     1.88077    18.79055
     1.36661     3.60462     1.93061     1.95370     1.92934     1.87660     1.86992     1.89033     1.85631     1.88094    18.79236
     1.49161     3.60463     1.93070     1.95371     1.92942     1.87660     1.86994     1.89033     1.85633     1.88096    18.79263
     1.61561     3.60463     1.93071     1.95371     1.92943     1.87660     1.86995     1.89033     1.85633     1.88097    18.79265
     1.74061     3.60463     1.93071     1.95371     1.92943     1.87660     1.86995     1.89033     1.85633     1.88097    18.79265
     1.86561     3.60463     1.93071     1.95371     1.92943     1.87660     1.86995     1.89033     1.85633     1.88097    18.79266
     1.98961     3.60464     1.93071     1.95371     1.92943     1.87661     1.86995     1.89033     1.85633     1.88097    18.79268
     2.11461     3.60476     1.93072     1.95373     1.92945     1.87662     1.86996     1.89033     1.85635     1.88098    18.79290
     2.23961     3.60540     1.93074     1.95385     1.92955     1.87670     1.87004     1.89034     1.85645     1.88103    18.79410
     2.36361     3.60742     1.93083     1.95421     1.92988     1.87693     1.87029     1.89036     1.85677     1.88120    18.79789
     2.48861     3.61171     1.93104     1.95498     1.93055     1.87741     1.87081     1.89039     1.85747     1.88155    18.80590
     2.61361     3.61942     1.93147     1.95633     1.93163     1.87824     1.87174     1.89046     1.85876     1.88214    18.82019
     2.73761     3.63316     1.93228     1.95864     1.93333     1.87966     1.87341     1.89057     1.86112     1.88311    18.84528
     2.86261     3.65487     1.93369     1.96215     1.93584     1.88178     1.87603     1.89074     1.86480     1.88452    18.88441
     2.98761     3.68091     1.93573     1.96625     1.93885     1.88415     1.87907     1.89094     1.86910     1.88612    18.93112
     3.11161     3.70490     1.93834     1.96999     1.94193     1.88613     1.88174     1.89112     1.87303     1.88747    18.97464
     3.23661     3.72601     1.94158     1.97353     1.94521     1.88765     1.88401     1.89126     1.87659     1.88850    19.01434
     3.36161     3.74737     1.94530     1.97778     1.94909     1.88899     1.88643     1.89141     1.88014     1.88939    19.05588
