     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -16.09039    -0.01086    -0.00075    -0.00113    -0.00032    -0.00003    -0.00118    -0.00048    -0.00006    -0.00013    -0.01494
   -15.96539    -0.02458    -0.00170    -0.00257    -0.00071    -0.00006    -0.00267    -0.00109    -0.00013    -0.00029    -0.03382
   -15.84039    -0.02684    -0.00186    -0.00280    -0.00078    -0.00006    -0.00292    -0.00119    -0.00015    -0.00032    -0.03693
   -15.71539    -0.01414    -0.00098    -0.00148    -0.00041    -0.00003    -0.00154    -0.00062    -0.00008    -0.00017    -0.01946
   -15.59139    -0.00359    -0.00025    -0.00037    -0.00010    -0.00001    -0.00039    -0.00016    -0.00002    -0.00004    -0.00494
   -15.46639    -0.00044    -0.00003    -0.00005    -0.00001    -0.00000    -0.00005    -0.00002    -0.00000    -0.00001    -0.00060
   -15.34139    -0.00003    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00003
   -15.21739    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -15.09239    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -14.96739    -0.00001    -0.00000    -0.00000    -0.00001    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.00003
   -14.84339    -0.00009    -0.00002    -0.00000    -0.00005    -0.00002    -0.00000    -0.00002    -0.00000    -0.00005    -0.00026
   -14.71839    -0.00047    -0.00009    -0.00002    -0.00026    -0.00015    -0.00001    -0.00011    -0.00001    -0.00023    -0.00135
   -14.59339    -0.00139    -0.00025    -0.00006    -0.00077    -0.00050    -0.00003    -0.00033    -0.00003    -0.00064    -0.00401
   -14.46939    -0.00227    -0.00044    -0.00009    -0.00128    -0.00096    -0.00006    -0.00057    -0.00005    -0.00099    -0.00671
   -14.34439    -0.00199    -0.00043    -0.00008    -0.00117    -0.00098    -0.00006    -0.00052    -0.00004    -0.00083    -0.00611
   -14.21939    -0.00092    -0.00023    -0.00004    -0.00057    -0.00051    -0.00003    -0.00026    -0.00002    -0.00037    -0.00294
   -14.09539    -0.00022    -0.00006    -0.00001    -0.00014    -0.00013    -0.00001    -0.00006    -0.00000    -0.00009    -0.00073
   -13.97039    -0.00003    -0.00001    -0.00000    -0.00002    -0.00002    -0.00000    -0.00001    -0.00000    -0.00001    -0.00009
   -13.84539    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001
   -13.72039    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -13.59639    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -13.47139    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -13.34639    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -13.22239    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -13.09739     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.97239     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.84839     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.72339     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.59839     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.47439     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.34939     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.22439     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.10039     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.97539     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.85039     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.72539     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60139     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.47639     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.35139     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.22739     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.10239     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.97739     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.85339     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.72839     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60339     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47939     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35439     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.22939     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.10539     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.98039     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.85539     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.73039     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.60639     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.48139     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.35639     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
