     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -11.66702    -0.50360    -0.00139    -0.00281    -0.00216    -0.00003    -0.00002    -0.00006    -0.00003    -0.00004    -0.51014
   -11.50102    -0.49930    -0.00136    -0.00260    -0.00287    -0.00004    -0.00002    -0.00005    -0.00004    -0.00006    -0.50635
   -11.33502    -0.49520    -0.00170    -0.00261    -0.00354    -0.00005    -0.00002    -0.00005    -0.00004    -0.00009    -0.50331
   -11.16902    -0.58940    -0.00229    -0.00376    -0.00398    -0.00007    -0.00004    -0.00010    -0.00006    -0.00015    -0.59985
   -11.00402    -0.62380    -0.00267    -0.00467    -0.00443    -0.00009    -0.00007    -0.00014    -0.00008    -0.00020    -0.63617
   -10.83802    -0.62760    -0.00280    -0.00571    -0.00500    -0.00013    -0.00011    -0.00021    -0.00011    -0.00023    -0.64189
   -10.67202    -0.62390    -0.00254    -0.00672    -0.00458    -0.00017    -0.00011    -0.00028    -0.00015    -0.00028    -0.63874
   -10.50602    -0.53456    -0.00172    -0.00560    -0.00382    -0.00018    -0.00007    -0.00029    -0.00020    -0.00031    -0.54675
   -10.34002    -0.34756    -0.00092    -0.00320    -0.00301    -0.00016    -0.00003    -0.00023    -0.00027    -0.00028    -0.35565
   -10.17502    -0.16801    -0.00045    -0.00139    -0.00184    -0.00011    -0.00001    -0.00014    -0.00025    -0.00019    -0.17239
   -10.00902    -0.04930    -0.00015    -0.00039    -0.00055    -0.00005    -0.00000    -0.00005    -0.00011    -0.00006    -0.05066
    -9.84302    -0.00645    -0.00002    -0.00005    -0.00006    -0.00001    -0.00000    -0.00001    -0.00002    -0.00001    -0.00662
    -9.67702    -0.00031    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00032
    -9.51102    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001
    -9.34602    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -9.18002    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -9.01402    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.84802    -0.00001    -0.00000    -0.00001    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00002
    -8.68202    -0.00036    -0.00001    -0.00040    -0.00012    -0.00000    -0.00000    -0.00002    -0.00002    -0.00000    -0.00092
    -8.51702    -0.00593    -0.00012    -0.00661    -0.00208    -0.00002    -0.00005    -0.00028    -0.00032    -0.00000    -0.01540
    -8.35102    -0.02817    -0.00057    -0.03140    -0.00988    -0.00009    -0.00022    -0.00132    -0.00150    -0.00002    -0.07316
    -8.18502    -0.03897    -0.00079    -0.04343    -0.01366    -0.00012    -0.00031    -0.00182    -0.00207    -0.00002    -0.10120
    -8.01902    -0.01581    -0.00032    -0.01762    -0.00554    -0.00005    -0.00013    -0.00074    -0.00084    -0.00001    -0.04105
    -7.85302    -0.00185    -0.00004    -0.00206    -0.00065    -0.00001    -0.00001    -0.00009    -0.00010    -0.00000    -0.00480
    -7.68802    -0.00006    -0.00000    -0.00007    -0.00002    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00016
    -7.52202    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -7.35602    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -7.19002    -0.00000    -0.00000    -0.00001    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001
    -7.02402    -0.00004    -0.00006    -0.00046    -0.00000    -0.00000    -0.00001    -0.00001    -0.00000    -0.00000    -0.00057
    -6.85902    -0.00097    -0.00145    -0.01152    -0.00005    -0.00000    -0.00013    -0.00020    -0.00000    -0.00000    -0.01433
    -6.69302    -0.00684    -0.01025    -0.08115    -0.00032    -0.00002    -0.00088    -0.00144    -0.00002    -0.00001    -0.10094
    -6.52702    -0.01396    -0.02090    -0.16549    -0.00065    -0.00005    -0.00180    -0.00293    -0.00004    -0.00002    -0.20585
    -6.36102    -0.00836    -0.01258    -0.09913    -0.00040    -0.00003    -0.00108    -0.00175    -0.00002    -0.00001    -0.12337
    -6.19502    -0.00156    -0.00489    -0.02025    -0.00059    -0.00001    -0.00019    -0.00035    -0.00001    -0.00000    -0.02785
    -6.03002    -0.00117    -0.02801    -0.03222    -0.00554    -0.00004    -0.00006    -0.00053    -0.00005    -0.00001    -0.06763
    -5.86402    -0.00339    -0.08447    -0.09502    -0.01949    -0.00013    -0.00018    -0.00159    -0.00017    -0.00004    -0.20449
    -5.69802    -0.00379    -0.08541    -0.09002    -0.03575    -0.00016    -0.00045    -0.00174    -0.00035    -0.00005    -0.21772
    -5.53202    -0.00442    -0.05622    -0.04104    -0.05996    -0.00018    -0.00100    -0.00141    -0.00070    -0.00010    -0.16503
    -5.36602    -0.01194    -0.06087    -0.03675    -0.08331    -0.00032    -0.00145    -0.00169    -0.00109    -0.00021    -0.19763
    -5.20102    -0.02466    -0.07973    -0.05171    -0.09273    -0.00048    -0.00170    -0.00211    -0.00127    -0.00034    -0.25473
    -5.03502    -0.02684    -0.09266    -0.04367    -0.09082    -0.00059    -0.00162    -0.00183    -0.00126    -0.00045    -0.25972
    -4.86902    -0.02238    -0.10342    -0.02329    -0.09423    -0.00073    -0.00141    -0.00123    -0.00135    -0.00058    -0.24861
    -4.70302    -0.02065    -0.11700    -0.01560    -0.10144    -0.00068    -0.00137    -0.00111    -0.00141    -0.00066    -0.25993
    -4.53702    -0.02034    -0.13483    -0.01870    -0.14353    -0.00050    -0.00124    -0.00146    -0.00140    -0.00070    -0.32269
    -4.37202    -0.01960    -0.16617    -0.02723    -0.22077    -0.00051    -0.00119    -0.00268    -0.00156    -0.00077    -0.44048
    -4.20602    -0.02322    -0.17234    -0.03705    -0.23430    -0.00078    -0.00124    -0.00405    -0.00173    -0.00096    -0.47567
    -4.04002    -0.03258    -0.13203    -0.04884    -0.16064    -0.00088    -0.00114    -0.00440    -0.00148    -0.00112    -0.38312
    -3.87402    -0.03765    -0.08999    -0.05506    -0.10213    -0.00071    -0.00094    -0.00401    -0.00106    -0.00086    -0.29242
    -3.70802    -0.03133    -0.08919    -0.06866    -0.09075    -0.00064    -0.00103    -0.00390    -0.00087    -0.00067    -0.28704
    -3.54302    -0.02654    -0.10894    -0.11750    -0.09009    -0.00077    -0.00145    -0.00532    -0.00099    -0.00105    -0.35265
    -3.37702    -0.03375    -0.11472    -0.18275    -0.07943    -0.00105    -0.00173    -0.00698    -0.00112    -0.00153    -0.42306
    -3.21102    -0.03843    -0.11103    -0.19854    -0.06730    -0.00146    -0.00158    -0.00606    -0.00115    -0.00175    -0.42730
    -3.04502    -0.03883    -0.11710    -0.18907    -0.06868    -0.00185    -0.00152    -0.00410    -0.00137    -0.00221    -0.42472
